ID,name,lat,long
2182,Kirchehrenbach,49.7333300, 11.1500000
2183,Hauptendorf,49.5585100, 10.9040200
2184,Hof,50.3129700, 11.9126100
2185,Joditz,50.3714700, 11.8377700
2186,Schwarzenbach,50.2227900, 11.9350400
2187,Gefrees,50.0953800, 11.7377200
2188,Döringstadt,50.0806400, 10.9315000
2189,Wolfsdorf,50.1150600, 11.0307800
2190,Wunsiedel,50.0392300, 12.0034200
2191,Michelstadt,49.6756900, 9.0037300
2199,Steinbach (Wartburgkreis),50.8333000, 10.3667000
2200,Badow (Lkr. Nordwestmecklenburg),53.6200000, 11.1766600
2201,Greese (Lkr. Nordwestmecklenburg),53.8500000, 11.5167000
2202,Klein Ernsthof (Lkr. Vorpommern-Greifswald ),54.1000000, 13.5667000
2203,Müsselmow (Lkr. Ludwigslust-Parchim),53.7167000, 11.6167000
2204,Nadrensee (Lkr. Vorpommern-Greifswald),53.3333000, 14.3500000
2205,Schelfwerder (Stadt Schwerin),53.6333300, 11.4166700
2206,Stammersfelde (Lkr. Vorpommern-Greifswald),53.8333000, 13.4500000
2207,Toitin (Lkr. Vorpommern-Greifswald),53.9167000, 13.3500000
2208,Zemitz (Lkr. Vorpommern-Greifswald),53.9833000, 13.7500000
2209,Kamenz-Jesau (Lkr. Bautzen),51.2834900, 14.1214600
2211,Haus Bürgel,51.1297220, 6.8733330
2212,Nordhausen,51.4918000, 10.7952200
2213,Delitzsch (Lkr. Nordsachsen),51.5251800, 12.3376000
2215,Gützkow (Lkr. Vorpommern-Greifswald),53.9500000, 13.4167000
2219,Bergholz (Lkr. Vorpommern-Greifswald),53.4500000, 14.1667000
2223,Landesteil Holstein,54.2000000, 9.7500000
2224,Bremen,53.0833300, 8.8333300
2226,Fritzlar,51.1257300, 9.2802300
2227,Niedenstein,51.2333000, 9.3166700
2228,Haueda,51.4892900, 9.2486000
2229,Rasdorf,50.7167000, 9.9000000
2230,Allendorf,51.0333000, 8.6791700
2231,Roßdorf,50.7699100, 8.8915400
2232,Schröck,50.7861700, 8.8300200
2233,Kreis Marburg (zwischen Ober-Rossberg und Nordeck),50.6892800, 8.8453700
2234,Melsungen,51.1277000, 9.5410300
2235,Spangenberg,51.1167000, 9.6666700
2236,Rotenburg,50.9833000, 9.7166700
2237,Goddelsheim,51.2003800, 8.8065700
2238,Friedrichsbrück,51.2219400, 9.7440600
2239,Hessisch-Lichtenau,51.2119000, 9.6987000
2240,Hopfelde,51.1798400, 9.7658400
2241,Laudenbach,51.2324500, 9.8135000
2242,Kleinvach,51.2483600, 9.9948600
2244,Rhön,50.5000000, 10.0000000
2245,Vogelsberg,50.5199000, 9.2395000
2254,Benz (Lkr. Nordwestmecklenburg),53.9167000, 11.5833000
2255,Güstrow (Lkr. Rostock),53.8045700, 12.1918800
2256,Boizenburg (Lkr. Ludwigslust-Parchim),53.3743400, 10.7231400
2258,Zahrensdorf (Lkr. Ludwigslust-Parchim),53.7500000, 11.6667000
2259,Alt Bukow (Lkr. Rostock),54.0000000, 11.6000000
2260,Alt Karin (Lkr. Rostock),53.9941800, 11.7379100
2261,Pelsin (Lkr. Vorpommern-Greifswald),53.8466000, 13.7083000
2262,Questin (Lkr. Rostock),54.0000000, 11.6000000
2263,Niendorf (Papendorf) (Lkr. Rostock),54.0333000, 12.1333000
2269,Barkow (Lkr. Ludwigslust-Parchim),53.3500000, 11.7333000
2270,Gädebehn (Lkr. Ludwigslust-Parchim),53.6333000, 13.0667000
2271,Gorschendorf (Lkr. Mecklenburgische Seenplatte),53.7333000, 12.7833000
2272,Karft (Lkr. Ludwigslust-Parchim),53.5628500, 11.0246100
2273,Kühlenstein (Lkr. Nordwestmecklenburg),53.9667000, 11.1667000
2274,Lehnenhof (Lkr. Rostock),54.0602900, 11.7205200
2275,Meierstorf (Lkr. Nordwestmecklenburg),53.8167000, 11.2167000
2276,Mummendorf (Lkr. Nordwestmecklenburg),53.8575000, 11.1199600
2277,Neubukow (Lkr. Rostock),54.0333300, 11.6666700
2278,Plüschow (Lkr. Nordwestmecklenburg),53.8167000, 11.2167000
2279,Ravensberg (Lkr. Rostock),53.9941800, 11.7379100
2284,Schallstadt,47.9597500, 7.7508500
2285,Groß Labenz (Lkr. Nordwestmecklenburg),53.8000000, 11.7000000
2286,Schönau a. d. Eigen (Lkr. Görlitz),51.0667000, 14.9000000
2289,Kiel,54.3213300, 10.1348900
2304,Wachtendonk,51.3974000, 6.2919000
2321,Ellingstedt (Lkr. Schleswig-Flensburg),54.4833000, 9.4000000
2327,Groß Dratow (Lkr. Mecklenburgische Seenplatte),53.5217900, 12.8253400
2328,Alt Polchow (Lkr. Rostock),53.9333000, 12.4167000
2329,Schmarsow (Lkr. Vorpommern-Greifswald),53.4667000, 13.9833000
2330,Ducherow-Schmuggerow (Lkr. Vorpommern-Greifswald),53.7557000, 13.7766000
2331,"""Müritzgebiet""",53.4822200, 12.6233300
2332,Bad Doberan (Lkr. Rostock),54.1037000, 11.8764000
2333,Dargitz (Lkr. Vorpommern-Greifswald),53.5333000, 13.9000000
2334,Hermannshof (Lkr. Vorpommern-Rügen),54.3113200, 12.4979800
2335,Hohenmin (Lkr. Mecklenburgische Seenplatte),53.6500000, 13.2833000
2336,Krackow (Lkr. Vorpommern-Greifswald),53.3500000, 14.2666700
2337,Löwitz (Lkr. Vorpommern-Greifswald),53.7557000, 13.7766000
2339,Plau (Lkr. Ludwigslust-Parchim),53.4500000, 12.2667000
2340,Rakow (Lkr. Nordwestmecklenburg),54.0425300, 11.6023500
2341,Roggow-Russow (Lkr. Rostock),54.1053600, 11.6127600
2350,Schkölen (Saale-Holzland-Kreis),51.0333000, 11.8167000
2351,Angeln (Kreis Schleswig-Flensburg),54.6952200, 9.8077500
2352,Ostfriesland,53.3333300, 7.5000000
2353,Usingen,50.3352700, 8.5353500
2354,Emsland,52.8333300, 7.3333300
2356,Rubitz (Lkr. Vorpommern-Rügen),54.3262800, 12.7352100
2357,Schleswig-Holstein,54.2000000, 9.7500000
2358,"Trier, Dom",49.7556500, 6.6393500
2359,Trüstedt (Altmarkkreis Salzwedel),52.5586300, 11.4989500
2360,Cochstedt (Lkr. Salzlandkreis),51.8824700, 11.4108500
2361,Bitterfeld (Lkr. Anhalt-Bitterfeld),51.6632500, 12.2397000
2363,Mansfeld,51.5923400, 11.4522300
2364,Raum Olpe-Finnentrop,51.1680000, 7.9730000
2365,Zwischen Paderborn und Unna,51.5669400, 8.2044400
2366,Warendorf,51.8991700, 7.9469400
2367,Westliches Münsterland,51.8708300, 7.3647200
2368,Haselünne und Umgebung,52.6776000, 7.4734000
2370,Altkreis Hildesheim-Marienburg,52.1266700, 9.9650000
2371,Im Nienburgischen,52.6527800, 9.1669400
2372,Im Lüneburgischen,53.2938900, 10.5661100
2373,Lüneburger Heide,53.0000000, 10.0833300
2374,Gegend von Stade,53.6086100, 9.4061100
2375,Gröbzig (Lkr. Anhalt-Bitterfeld),51.6822600, 11.8745300
2376,"Neeken, Ot. v. Brambach",51.8919400, 12.1634000
2377,Halle-Dölau,51.5104400, 11.8858400
2379,Biebertal-Fellinghausen,50.6421400, 8.5973000
2383,Görke (Lkr. Vorpommern-Greifswald),53.8333000, 13.5833000
2384,Bröbberow (Lkr. Rostock),53.9660000, 12.0500000
2385,Friedrichsdorf (Lkr. Nordwestmecklenburg),53.9833000, 11.5333000
2386,Dummerstorf (Lkr. Rostock),54.0167000, 12.2333000
2387,Groß Schwaß (Lkr. Rostock),54.0500000, 12.0500000
2388,Hagenow (Lkr. Luswigslust-Parchim),53.4188000, 11.2332000
2389,Holzendorf bei Müsselmow (Lkr. Ludwigslust-Parchim),53.7167000, 11.6167000
2390,Klein Labenz (Lkr. Nordwestmecklenburg),53.8000000, 11.7000000
2391,Neukalen (Lkr. Rostock),53.8167000, 12.7833000
2392,Rowa (Lkr. Mecklenburgische Seenplatte),53.4667000, 13.2667000
2393,Steffin (Lkr. Nordwestmecklenburg),53.8500000, 11.4667000
2394,Strelitz (Lkr. Mecklenburgische Seenplatte),53.3501000, 13.0672000
2395,Ulrichshusen (Lkr. Mecklenburgische Seenplatte),53.6333000, 12.5833000
2397,Altenburg (Bernburg),51.8374700, 51.8374700
2398,Fredenbeck (Lkr. Stade),53.5236000, 9.4035000
2404,Rödgen,50.3666700, 8.7666700
